trip_id,route_id,service_id,trip_headsign,direction_id,shape_id
776122,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776123,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776124,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776125,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776126,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776127,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776128,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776129,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776130,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,SOP_ETX
776131,MB,obralutvia2_ver1d_26.pex,Sopela,0,ETX_SOP
776132,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776133,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776134,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776135,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776045,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776046,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776136,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776137,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776138,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776139,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776140,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776141,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776142,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776143,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776144,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776145,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776146,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776147,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776148,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
782288,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782289,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782290,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782291,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782292,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782293,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782294,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782295,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782296,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782297,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782298,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782299,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782300,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782301,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782302,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782303,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782304,MB,astnag2l_26.pex,Kabiezes,0,ETX_KAB
782305,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782306,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782307,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782308,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782309,MB,astnag2l_26.pex,Sopela,0,ETX_SOP
782310,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782311,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782312,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782313,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782314,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782315,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782316,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782317,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782318,MB,astnag2l_26.pex,Sopela,0,ETX_SOP
782319,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782320,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782321,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782322,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782323,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782324,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782325,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782326,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782327,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782328,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782329,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782330,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782331,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782332,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782333,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782334,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782335,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782336,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782337,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782338,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782339,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782340,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782341,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782342,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782343,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782344,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782345,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782346,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782347,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782348,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782349,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782350,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782351,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782352,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782353,MB,astnag2l_26.pex,Kabiezes,0,BSR_KAB
782354,MB,astnag2l_26.pex,Basauri,1,KAB_BSR
782355,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782356,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782357,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782358,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782359,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782360,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782361,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782362,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782363,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782364,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782365,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782366,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782367,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782368,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782369,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782370,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782371,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782372,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782373,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782374,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782375,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782376,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782377,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782378,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782379,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782380,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782381,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782382,MB,astnag2l_26.pex,Sopela,0,ETX_SOP
782383,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782384,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782385,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782386,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782387,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782388,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782389,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782390,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782391,MB,astnag2l_26.pex,Etxebarri,1,LAR_ETX
782392,MB,astnag2l_26.pex,Larrabasterra,0,ETX_LAR
782393,MB,astnag2l_26.pex,Etxebarri,1,SOP_ETX
782394,MB,astnag2l_26.pex,Sopela,0,ETX_SOP
782395,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782396,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782397,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782398,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782399,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782400,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782401,MB,astnag2l_26.pex,Etxebarri,1,IBB_ETX
782402,MB,astnag2l_26.pex,Ibarbengoa,0,ETX_IBB
782403,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782404,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782405,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
782406,MB,astnag2l_26.pex,Etxebarri,1,PLE_ETX
782407,MB,astnag2l_26.pex,Plentzia,0,ETX_PLE
783459,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783460,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783461,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783462,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783463,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783464,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783465,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783466,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783467,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783468,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783469,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783470,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783471,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783472,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783473,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783474,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783475,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783476,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783477,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783478,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783479,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783480,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783481,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783482,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783483,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783484,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783485,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,SOP_ETX
783486,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783487,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783488,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783489,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783490,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783491,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783492,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783493,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783494,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783495,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783496,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783497,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783498,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783499,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783500,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783501,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
783502,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,PLE_ETX
783503,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783504,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783505,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783506,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783507,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783508,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783509,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783510,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783511,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783512,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783513,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783514,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783515,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783516,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783517,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783518,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783519,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,LAR_ETX
783520,MB,obralutvia2_festverlargo_26.pex,Larrabasterra,0,ETX_LAR
783521,MB,obralutvia2_festverlargo_26.pex,Etxebarri,1,LAR_ETX
783522,MB,obralutvia2_festverlargo_26.pex,Larrabasterra,0,ETX_LAR
783523,MB,obralutvia2_festverlargo_26.pex,Sopela,0,ETX_SOP
783526,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783527,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783528,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783529,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783530,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783531,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783532,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783533,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783534,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783535,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783536,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783537,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783538,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783539,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783540,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783541,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783542,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783543,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783544,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783545,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783546,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783547,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783548,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783549,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783550,MB,obralutvia2_festverlargo_26.pex,Kabiezes,0,BSR_KAB
783551,MB,obralutvia2_festverlargo_26.pex,Basauri,1,KAB_BSR
783552,MB,obralutvia2_festverlargo_26.pex,Sopela,0,ETX_SOP
783553,MB,obralutvia2_festverlargo_26.pex,Plentzia,0,ETX_PLE
780214,MB,ver2v_26.pex,Basauri,1,SIN_BSR
780215,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780216,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780217,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780218,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780219,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780220,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780221,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780222,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780223,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780224,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780225,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780226,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780227,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780228,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780229,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780230,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780231,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780232,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780233,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780234,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780235,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780236,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780237,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780238,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780239,MB,ver2v_26.pex,Sopela,0,ETX_SOP
780240,MB,ver2v_26.pex,Etxebarri,1,SOP_ETX
780241,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780242,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780243,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780244,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780245,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780246,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780247,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780248,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780249,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780250,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780251,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780252,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780253,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780254,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780255,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780256,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780257,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780258,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780259,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780260,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780261,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780262,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780263,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780264,MB,ver2v_26.pex,Etxebarri,1,LAR_ETX
780265,MB,ver2v_26.pex,Larrabasterra,0,ETX_LAR
780266,MB,ver2v_26.pex,Sopela,0,ETX_SOP
780267,MB,ver2v_26.pex,Etxebarri,1,SOP_ETX
780268,MB,ver2v_26.pex,Sopela,0,ETX_SOP
780269,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780270,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780271,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780272,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780273,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780274,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780275,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780276,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780277,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780278,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780279,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780280,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780281,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780282,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780283,MB,ver2v_26.pex,Plentzia,0,ETX_PLE
780284,MB,ver2v_26.pex,Etxebarri,1,PLE_ETX
780285,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780286,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780287,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780288,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780289,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780290,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780291,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780292,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780293,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780294,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780295,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780296,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780297,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780298,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780299,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780300,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780301,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780302,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780303,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780304,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780305,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780306,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780307,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780308,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780309,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780310,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780311,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780312,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780313,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780314,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780315,MB,ver2v_26.pex,Sopela,0,ETX_SOP
780316,MB,ver2v_26.pex,Basauri,1,SOP_BSR
780317,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780318,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780319,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780320,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780321,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780322,MB,ver2v_26.pex,Basauri,1,KAB_BSR
780323,MB,ver2v_26.pex,Kabiezes,0,BSR_KAB
780324,MB,ver2v_26.pex,Basauri,1,KAB_BSR
776149,MB,obralutvia2_ver1d_26.pex,Plentzia,0,ETX_PLE
776150,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,PLE_ETX
776151,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776152,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776153,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776154,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776155,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776156,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776157,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776158,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776159,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776160,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776161,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776162,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776163,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776164,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776165,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776166,MB,obralutvia2_ver1d_26.pex,Plentzia,0,ETX_PLE
776167,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,PLE_ETX
776168,MB,obralutvia2_ver1d_26.pex,Plentzia,0,ETX_PLE
776169,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,PLE_ETX
776170,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776171,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776172,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776173,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776174,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776175,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776176,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,LAR_ETX
776177,MB,obralutvia2_ver1d_26.pex,Larrabasterra,0,ETX_LAR
776178,MB,obralutvia2_ver1d_26.pex,Etxebarri,1,SOP_ETX
776179,MB,obralutvia2_ver1d_26.pex,Plentzia,0,ETX_PLE
776180,MB,obralutvia2_ver1d_26.pex,San Ignazio,0,BSR_SIN
776181,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
776182,MB,obralutvia2_ver1d_26.pex,Basauri,1,KAB_BSR
776183,MB,obralutvia2_ver1d_26.pex,Kabiezes,0,BSR_KAB
